CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
58391,54,Female,37,8,0,27,Standard,Monthly,449,5,1
58392,18,Female,23,17,6,30,Basic,Quarterly,154,3,1
58393,29,Male,57,25,9,16,Premium,Annual,140,20,1
58394,29,Female,39,23,9,23,Basic,Annual,548,23,1
58395,31,Female,53,9,7,17,Basic,Monthly,427,20,1
58396,39,Female,13,8,4,23,Premium,Monthly,663,15,1
58397,25,Female,60,13,5,20,Premium,Annual,742,7,1
58398,49,Male,30,15,5,17,Premium,Monthly,459,27,1
58399,54,Male,52,16,8,17,Premium,Monthly,643,4,1
58400,33,Female,44,20,0,27,Basic,Annual,399,28,1
58401,48,Male,32,28,9,26,Premium,Quarterly,464,14,1
58402,46,Female,40,6,1,23,Premium,Monthly,831,22,1
58403,42,Female,52,11,0,28,Basic,Quarterly,463,12,1
58404,52,Female,40,25,5,22,Premium,Annual,409,9,1
58405,54,Female,30,21,6,24,Standard,Annual,143,24,1
58406,35,Male,52,16,5,24,Premium,Quarterly,495,25,1
58407,47,Male,57,23,9,17,Standard,Annual,228,23,1
58408,63,Female,2,15,8,24,Basic,Monthly,348,2,1
58409,43,Male,3,1,7,30,Basic,Annual,125,3,1
58410,65,Female,42,24,5,23,Basic,Monthly,527,23,1
58411,58,Male,49,15,6,18,Premium,Quarterly,689,12,1
58412,31,Female,46,30,8,23,Premium,Quarterly,888,27,1
58413,18,Male,34,17,8,22,Standard,Quarterly,293,5,1
58414,19,Male,36,4,5,25,Standard,Monthly,893,5,1
58415,64,Female,42,25,4,23,Basic,Quarterly,493,12,1
58416,57,Female,50,8,4,27,Premium,Quarterly,201,16,1
58417,38,Female,54,2,6,24,Standard,Annual,360,16,1
58418,54,Male,56,11,10,27,Standard,Annual,384,7,1
58419,36,Female,29,15,8,21,Standard,Quarterly,948,17,1
58420,56,Female,19,27,4,23,Premium,Monthly,921,18,1
58421,54,Female,57,27,4,26,Standard,Monthly,655,7,1
58422,60,Male,37,28,9,24,Standard,Quarterly,828,18,1
58423,20,Female,29,26,4,22,Premium,Monthly,172,30,1
58424,37,Male,58,15,5,24,Standard,Annual,722,10,1
58425,56,Female,2,5,5,6,Standard,Monthly,548,26,1
58426,34,Female,48,7,10,26,Basic,Annual,130,19,1
58427,19,Female,50,30,4,25,Basic,Monthly,336,24,1
58428,39,Female,53,24,5,21,Standard,Monthly,182,13,1
58429,32,Female,10,6,5,28,Basic,Monthly,710,9,1
58430,60,Male,52,29,6,17,Basic,Annual,691,27,1
58431,46,Male,48,6,6,30,Standard,Annual,966,20,1
58432,63,Female,46,23,9,25,Premium,Annual,484,13,1
58433,51,Female,54,18,6,28,Basic,Quarterly,793,30,1
58434,23,Female,12,16,6,29,Standard,Annual,124,20,1
58435,37,Male,37,14,10,26,Basic,Monthly,628,15,1
58436,57,Male,52,21,5,17,Premium,Monthly,472,25,1
58437,28,Female,18,4,7,22,Standard,Monthly,520,17,1
58438,33,Female,25,17,4,21,Premium,Monthly,660,5,1
58439,64,Male,40,19,10,25,Basic,Annual,822,6,1
58440,33,Male,57,11,7,23,Standard,Monthly,833,22,1
58441,26,Male,51,17,9,24,Standard,Annual,934,2,1
58442,57,Female,59,6,10,23,Premium,Monthly,523,25,1
58443,22,Male,57,19,5,28,Premium,Monthly,345,15,1
58444,49,Female,11,8,1,28,Basic,Monthly,663,22,1
58445,57,Female,33,8,8,30,Premium,Annual,675,3,1
58446,43,Female,46,7,10,30,Basic,Annual,672,17,1
58447,63,Male,32,12,9,27,Basic,Annual,725,24,1
58448,44,Female,41,11,1,23,Premium,Annual,180,17,1
58449,40,Female,60,25,8,18,Basic,Monthly,842,29,1
58450,33,Male,26,11,6,22,Standard,Annual,734,27,1
58451,34,Female,37,7,6,27,Basic,Monthly,514,11,1
58452,64,Male,2,3,4,16,Basic,Annual,296,27,1
58453,44,Female,59,4,6,22,Standard,Annual,590,3,1
58454,53,Male,58,26,8,16,Premium,Annual,666,19,1
58455,31,Female,59,3,10,28,Basic,Monthly,531,14,1
58456,56,Female,8,15,10,22,Basic,Monthly,557,2,1
58457,65,Female,60,23,4,27,Basic,Monthly,519,5,1
58458,19,Male,59,2,6,27,Standard,Quarterly,511,28,1
58459,41,Female,44,13,4,21,Premium,Monthly,766,15,1
58460,43,Female,32,13,0,30,Standard,Monthly,121,17,1
58461,43,Female,4,3,9,27,Basic,Quarterly,282,19,1
58462,27,Female,54,25,8,19,Standard,Monthly,955,12,1
58463,36,Male,34,2,7,25,Standard,Monthly,803,9,1
58464,40,Male,60,8,10,22,Standard,Monthly,257,26,1
58465,34,Female,26,7,7,17,Basic,Annual,704,17,1
58466,41,Female,51,23,2,22,Standard,Monthly,845,22,1
58467,54,Male,56,5,7,15,Premium,Quarterly,593,13,1
58468,46,Female,10,15,9,28,Basic,Monthly,301,15,1
58469,30,Female,27,22,0,25,Standard,Annual,278,29,1
58470,40,Male,33,2,7,11,Premium,Annual,122,19,1
58471,36,Female,58,30,5,19,Basic,Monthly,930,17,1
58472,60,Female,5,30,7,29,Basic,Monthly,819,29,1
58473,59,Female,54,17,4,28,Basic,Annual,413,3,1
58474,38,Female,3,26,0,28,Basic,Monthly,446,5,1
58475,61,Female,18,24,8,25,Standard,Quarterly,290,12,1
58476,29,Male,38,1,1,15,Premium,Annual,181,29,1
58477,26,Female,8,12,0,30,Standard,Quarterly,489,7,1
58478,28,Female,56,19,2,29,Premium,Monthly,551,1,1
58479,46,Female,13,16,10,24,Premium,Annual,136,25,1
58480,50,Female,58,20,7,25,Standard,Monthly,976,9,1
58481,26,Female,14,29,9,26,Standard,Annual,131,9,1
58482,65,Male,56,17,10,28,Standard,Quarterly,957,8,1
58483,47,Female,40,5,7,28,Standard,Quarterly,795,2,1
58484,47,Female,60,21,5,30,Basic,Monthly,360,5,1
58485,30,Female,55,16,10,17,Standard,Quarterly,922,6,1
58486,54,Female,57,1,6,29,Premium,Monthly,432,16,1
58487,30,Male,42,22,7,18,Premium,Annual,642,15,1
58488,18,Female,56,23,6,23,Premium,Monthly,265,28,1
58489,56,Female,15,25,0,21,Standard,Annual,246,26,1
58490,39,Female,35,15,9,22,Basic,Monthly,225,2,1
58491,55,Male,60,18,10,25,Basic,Quarterly,343,7,1
58492,57,Male,7,5,9,25,Standard,Annual,336,21,1
58493,54,Male,44,3,10,27,Premium,Monthly,505,29,1
58494,24,Female,12,4,3,30,Basic,Annual,479,16,1
58495,54,Female,24,14,3,26,Premium,Quarterly,171,22,1
58496,49,Male,53,1,7,16,Standard,Quarterly,547,12,1
58497,60,Male,47,4,9,12,Standard,Monthly,305,4,1
58498,63,Female,33,7,7,20,Premium,Annual,873,16,1
58499,54,Male,56,21,9,17,Premium,Annual,803,1,1
58500,20,Female,46,25,7,19,Basic,Monthly,654,1,1
58501,47,Female,54,3,6,24,Premium,Monthly,109,4,1
58502,34,Male,37,2,5,27,Basic,Monthly,835,20,1
58503,24,Male,30,19,5,23,Standard,Annual,995,21,1
58504,60,Male,17,1,9,25,Standard,Monthly,660,14,1
58505,19,Female,35,17,7,26,Standard,Monthly,220,20,1
58506,55,Female,23,5,4,5,Basic,Monthly,160,10,1
58507,26,Female,13,29,5,30,Basic,Monthly,355,7,1
58508,52,Male,24,16,10,17,Basic,Monthly,263,7,1
58509,46,Female,22,28,3,21,Basic,Monthly,498,5,1
58510,54,Female,7,2,9,29,Premium,Quarterly,593,17,1
58511,45,Male,36,5,6,26,Basic,Quarterly,568,10,1
58512,39,Female,24,12,9,26,Premium,Quarterly,997,6,1
58513,41,Female,43,19,3,24,Basic,Monthly,132,20,1
58514,48,Female,6,11,7,26,Standard,Monthly,497,19,1
58515,49,Female,40,26,7,19,Premium,Quarterly,927,7,1
58516,53,Female,52,22,7,25,Premium,Annual,492,9,1
58517,30,Male,27,25,9,25,Premium,Quarterly,332,11,1
58518,27,Male,51,21,8,30,Premium,Annual,807,11,1
58519,62,Female,49,5,8,25,Basic,Annual,867,12,1
58520,48,Male,59,11,10,21,Premium,Quarterly,359,10,1
58521,41,Male,48,11,6,28,Premium,Monthly,979,20,1
58522,53,Female,58,29,4,25,Standard,Quarterly,175,2,1
58523,60,Male,25,4,9,10,Standard,Monthly,677,24,1
58524,32,Female,34,27,1,29,Basic,Monthly,962,4,1
58525,46,Male,4,2,9,1,Basic,Annual,956,6,1
58526,37,Female,45,13,7,23,Basic,Monthly,944,25,1
58527,29,Female,35,20,9,29,Premium,Monthly,552,13,1
58528,42,Female,4,10,0,21,Basic,Monthly,957,30,1
58529,18,Female,36,27,9,26,Standard,Annual,926,9,1
58530,64,Female,44,16,9,24,Basic,Quarterly,900,3,1
58531,18,Female,32,16,1,24,Basic,Monthly,626,1,1
58532,21,Female,44,24,7,30,Standard,Quarterly,739,17,1
58533,25,Male,57,20,8,19,Premium,Annual,152,18,1
58534,65,Male,30,5,10,29,Basic,Annual,834,5,1
58535,54,Female,5,5,4,13,Premium,Quarterly,326,25,1
58536,29,Male,37,7,10,17,Premium,Annual,149,1,1
58537,53,Male,42,11,9,28,Basic,Monthly,698,26,1
58538,34,Male,56,29,6,16,Standard,Monthly,558,4,1
58539,39,Female,39,18,0,22,Basic,Annual,220,13,1
58540,53,Male,33,9,8,26,Premium,Monthly,485,8,1
58541,20,Female,59,22,3,21,Premium,Monthly,833,8,1
58542,43,Female,41,7,5,21,Standard,Monthly,184,15,1
58543,34,Male,41,7,9,23,Basic,Monthly,558,20,1
58544,63,Male,32,17,8,23,Basic,Quarterly,208,1,1
58545,53,Male,51,27,10,17,Premium,Monthly,347,21,1
58546,39,Male,55,18,8,25,Standard,Quarterly,496,7,1
58547,47,Female,37,6,10,20,Basic,Quarterly,471,3,1
58548,24,Female,40,24,5,30,Basic,Quarterly,941,29,1
58549,56,Female,39,19,3,22,Basic,Monthly,733,12,1
58550,50,Female,29,29,6,29,Standard,Quarterly,484,2,1
58551,51,Female,35,1,4,13,Standard,Monthly,739,20,1
58552,51,Female,57,30,6,30,Basic,Annual,974,28,1
58553,38,Female,9,26,2,26,Premium,Annual,132,27,1
58554,23,Male,43,11,6,22,Basic,Monthly,560,7,1
58555,31,Female,38,2,6,28,Premium,Monthly,523,20,1
58556,45,Male,42,18,8,24,Basic,Quarterly,838,12,1
58557,59,Female,55,22,7,27,Standard,Monthly,880,6,1
58558,58,Female,11,16,2,22,Basic,Annual,122,2,1
58559,44,Male,25,15,5,17,Premium,Monthly,442,19,1
58560,40,Male,57,12,9,17,Basic,Annual,385,3,1
58561,54,Male,54,1,10,8,Basic,Monthly,814,1,1
58562,26,Female,40,15,6,23,Standard,Quarterly,809,30,1
58563,60,Female,37,8,6,17,Basic,Annual,647,15,1
58564,54,Male,32,14,5,30,Standard,Monthly,801,22,1
58565,18,Male,40,25,5,22,Basic,Quarterly,913,5,1
58566,55,Female,38,3,4,25,Standard,Quarterly,761,23,1
58567,51,Female,20,15,5,26,Basic,Annual,260,23,1
58568,59,Male,27,1,10,29,Basic,Annual,278,29,1
58569,18,Male,50,18,10,27,Basic,Quarterly,801,2,1
58570,20,Male,56,6,9,23,Standard,Annual,266,29,1
58571,29,Female,29,30,7,17,Standard,Annual,122,29,1
58572,40,Female,26,20,9,20,Basic,Monthly,483,3,1
58573,20,Male,48,24,10,24,Standard,Monthly,645,18,1
58574,65,Female,34,25,7,20,Basic,Annual,945,13,1
58575,47,Male,38,27,6,30,Standard,Monthly,878,4,1
58576,35,Male,34,8,8,16,Standard,Monthly,316,21,1
58577,51,Female,47,15,6,25,Standard,Monthly,260,16,1
58578,26,Female,47,13,8,17,Basic,Quarterly,974,12,1
58579,50,Male,46,15,7,16,Standard,Monthly,679,23,1
58580,57,Female,34,30,4,25,Premium,Monthly,694,6,1
58581,64,Female,36,1,6,27,Standard,Monthly,834,16,1
58582,28,Male,47,13,5,26,Basic,Monthly,771,3,1
58583,59,Female,39,16,6,28,Basic,Annual,547,6,1
58584,61,Male,41,6,9,26,Basic,Monthly,853,9,1
58585,25,Male,56,22,7,27,Premium,Quarterly,971,8,1
58586,24,Female,39,6,3,29,Basic,Monthly,269,13,1
58587,35,Female,35,13,6,25,Standard,Monthly,159,16,1
58588,50,Male,46,15,5,21,Premium,Annual,404,10,1
58589,57,Male,11,4,5,2,Premium,Quarterly,492,6,1
58590,49,Male,44,22,7,25,Basic,Monthly,773,1,1
58591,54,Male,44,13,6,27,Basic,Quarterly,726,13,1
58592,42,Female,5,22,6,27,Standard,Monthly,608,3,1
58593,52,Female,39,20,7,29,Premium,Quarterly,921,5,1
58594,56,Female,55,16,1,28,Premium,Quarterly,124,18,1
58595,33,Male,46,4,5,20,Standard,Monthly,723,22,1
58596,55,Female,36,3,4,20,Standard,Annual,910,5,1
58597,43,Female,30,17,4,29,Standard,Monthly,774,27,1
58598,23,Female,31,21,5,25,Premium,Annual,837,10,1
58599,57,Female,58,6,6,24,Standard,Annual,280,3,1
58600,30,Female,7,23,8,21,Basic,Quarterly,419,5,1
58601,26,Female,38,20,8,28,Standard,Quarterly,311,9,1
58602,42,Female,30,16,5,30,Basic,Monthly,119,14,1
58603,59,Male,46,21,5,28,Standard,Quarterly,794,19,1
58604,53,Female,15,12,9,29,Premium,Monthly,163,12,1
58605,62,Female,39,25,0,22,Basic,Annual,349,17,1
58606,55,Male,40,24,7,28,Premium,Monthly,434,27,1
58607,54,Male,46,12,7,19,Basic,Annual,566,20,1
58608,42,Female,55,11,5,16,Basic,Annual,976,17,1
58609,49,Female,3,10,8,25,Basic,Monthly,738,15,1
58610,58,Female,5,5,9,14,Basic,Annual,600,8,1
58611,43,Female,51,22,5,20,Standard,Quarterly,925,29,1
58612,60,Female,53,5,7,5,Premium,Annual,120,3,1
58613,52,Male,58,29,6,23,Premium,Monthly,457,20,1
58614,41,Female,51,16,7,16,Standard,Annual,848,17,1
58615,27,Male,6,1,4,27,Basic,Annual,293,14,1
58616,53,Male,4,1,10,2,Premium,Monthly,334,10,1
58617,55,Female,55,22,6,17,Premium,Annual,915,12,1
58618,58,Female,35,6,9,16,Premium,Monthly,328,30,1
58619,43,Female,55,20,8,19,Basic,Monthly,485,7,1
58620,23,Female,5,5,10,29,Basic,Quarterly,477,15,1
58621,55,Male,10,3,5,10,Standard,Annual,348,11,1
58622,21,Male,32,3,6,30,Premium,Quarterly,411,24,1
58623,33,Male,60,9,9,27,Premium,Annual,640,24,1
58624,55,Female,21,10,6,30,Basic,Quarterly,484,18,1
58625,51,Female,27,4,6,11,Basic,Quarterly,345,26,1
58626,63,Female,59,25,9,28,Standard,Annual,941,20,1
58627,58,Male,46,1,9,29,Standard,Monthly,817,3,1
58628,30,Female,57,19,6,19,Standard,Quarterly,351,14,1
58629,28,Male,44,30,8,22,Standard,Monthly,591,12,1
58630,42,Female,58,19,1,24,Basic,Monthly,619,18,1
58631,60,Male,32,30,6,27,Standard,Quarterly,414,17,1
58632,65,Female,59,4,9,11,Basic,Quarterly,362,12,1
58633,47,Female,38,14,10,19,Premium,Quarterly,674,7,1
58634,52,Female,44,1,8,10,Standard,Annual,623,26,1
58635,40,Male,54,22,9,19,Standard,Monthly,148,20,1
58636,42,Female,58,26,6,28,Premium,Annual,524,2,1
58637,58,Male,7,1,8,11,Standard,Monthly,872,3,1
58638,47,Male,36,29,8,17,Basic,Quarterly,713,18,1
58639,55,Male,30,1,7,25,Premium,Quarterly,476,10,1
58640,44,Female,47,3,8,28,Premium,Annual,252,24,1
58641,39,Male,58,24,5,18,Basic,Quarterly,887,25,1
58642,38,Male,27,19,10,25,Premium,Annual,113,27,1
58643,52,Female,56,1,10,19,Standard,Quarterly,983,13,1
58644,31,Male,53,3,6,16,Basic,Quarterly,873,23,1
58645,42,Female,53,18,8,27,Basic,Monthly,117,10,1
58646,46,Male,51,22,7,26,Premium,Quarterly,335,7,1
58647,36,Female,24,21,6,24,Basic,Annual,343,24,1
58648,62,Female,59,3,6,30,Standard,Monthly,584,14,1
58649,40,Female,26,18,9,27,Basic,Monthly,777,3,1
58650,27,Female,5,27,5,25,Basic,Monthly,376,17,1
58651,58,Female,58,12,6,17,Standard,Annual,185,19,1
58652,20,Female,40,4,10,29,Basic,Quarterly,352,29,1
58653,63,Female,42,14,6,21,Standard,Quarterly,175,27,1
58654,59,Female,25,13,6,21,Standard,Annual,337,14,1
58655,59,Female,19,12,0,23,Premium,Annual,182,10,1
58656,27,Female,56,6,7,29,Standard,Quarterly,284,4,1
58657,19,Female,1,23,9,25,Standard,Monthly,111,25,1
58658,37,Female,35,13,8,28,Standard,Annual,701,25,1
58659,54,Male,51,5,7,27,Basic,Quarterly,417,22,1
58660,26,Male,53,22,8,20,Standard,Quarterly,848,15,1
58661,28,Female,34,27,7,27,Premium,Quarterly,494,23,1
58662,61,Female,50,1,10,26,Standard,Quarterly,357,15,1
58663,28,Female,9,7,5,23,Basic,Monthly,626,12,1
58664,49,Female,20,1,7,30,Premium,Monthly,652,28,1
58665,24,Female,55,28,8,23,Standard,Annual,807,22,1
58666,34,Female,59,10,7,24,Standard,Quarterly,724,6,1
58667,38,Female,57,10,0,30,Premium,Monthly,180,1,1
58668,35,Female,48,24,9,25,Premium,Monthly,659,30,1
58669,54,Male,53,3,4,30,Basic,Monthly,368,9,1
58670,25,Female,9,1,2,26,Basic,Quarterly,243,10,1
58671,39,Female,54,26,3,21,Basic,Annual,366,15,1
58672,63,Female,8,25,6,24,Basic,Quarterly,152,8,1
58673,21,Female,41,2,2,26,Premium,Monthly,180,11,1
58674,47,Male,58,15,5,24,Standard,Annual,394,7,1
58675,55,Male,27,9,9,19,Standard,Monthly,641,28,1
58676,50,Male,51,17,10,27,Basic,Monthly,767,1,1
58677,18,Female,60,7,5,29,Premium,Annual,881,10,1
58678,49,Female,19,11,9,29,Premium,Monthly,959,19,1
58679,38,Male,49,23,8,27,Basic,Quarterly,979,20,1
58680,62,Female,21,4,4,10,Standard,Quarterly,448,15,1
58681,41,Male,47,6,9,27,Basic,Annual,218,6,1
58682,25,Male,35,23,9,19,Basic,Annual,220,14,1
58683,46,Male,51,13,8,20,Standard,Annual,437,4,1
58684,29,Female,3,20,9,23,Basic,Quarterly,369,15,1
58685,26,Female,37,8,2,26,Standard,Monthly,929,13,1
58686,65,Female,5,2,10,0,Standard,Monthly,613,6,1
58687,36,Male,51,25,8,30,Premium,Quarterly,538,30,1
58688,53,Female,18,14,2,27,Premium,Annual,494,21,1
58689,21,Male,46,27,9,22,Standard,Annual,985,16,1
58690,56,Female,22,18,10,29,Basic,Monthly,962,10,1
58691,58,Male,45,4,6,27,Standard,Quarterly,479,25,1
58692,48,Male,33,29,5,17,Standard,Quarterly,370,7,1
58693,50,Female,18,20,3,26,Basic,Monthly,407,28,1
58694,21,Male,56,9,10,18,Standard,Annual,501,12,1
58695,43,Male,24,16,5,25,Standard,Quarterly,598,13,1
58696,52,Female,44,15,6,18,Basic,Annual,271,2,1
58697,60,Female,44,17,4,21,Basic,Annual,459,5,1
58698,22,Male,29,17,9,26,Standard,Monthly,931,25,1
58699,46,Female,58,15,10,30,Standard,Quarterly,350,8,1
58700,38,Male,58,14,9,27,Premium,Monthly,759,30,1
58701,28,Male,59,6,8,18,Premium,Quarterly,471,2,1
58702,29,Female,4,7,0,27,Standard,Monthly,986,11,1
58703,64,Female,22,1,4,12,Basic,Quarterly,168,8,1
58704,41,Female,18,2,8,27,Basic,Monthly,667,26,1
58705,53,Female,54,30,8,16,Basic,Annual,597,4,1
58706,42,Female,18,23,0,23,Premium,Annual,226,13,1
58707,53,Female,48,15,6,30,Basic,Monthly,109,10,1
58708,36,Female,54,14,10,20,Premium,Annual,176,12,1
58709,49,Male,28,16,5,23,Basic,Quarterly,301,17,1
58710,25,Female,12,21,10,21,Premium,Monthly,501,22,1
58711,31,Female,56,30,10,16,Premium,Monthly,844,19,1
58712,46,Male,26,16,5,25,Basic,Annual,539,21,1
58713,62,Female,25,14,5,17,Standard,Annual,368,7,1
58714,35,Female,39,4,8,18,Premium,Quarterly,163,18,1
58715,48,Male,56,12,6,25,Standard,Quarterly,780,13,1
58716,50,Female,55,5,5,22,Premium,Annual,583,17,1
58717,42,Female,18,8,10,27,Basic,Annual,116,11,1
58718,51,Female,46,18,4,24,Premium,Monthly,473,23,1
58719,63,Male,38,27,10,18,Premium,Monthly,380,9,1
58720,37,Male,30,29,6,27,Basic,Annual,364,6,1
58721,31,Female,35,24,7,29,Basic,Quarterly,847,29,1
58722,45,Female,58,24,4,30,Basic,Monthly,827,22,1
58723,19,Male,52,28,5,24,Standard,Annual,710,14,1
58724,44,Female,12,15,9,30,Standard,Monthly,852,7,1
58725,32,Male,26,15,7,21,Premium,Annual,597,4,1
58726,54,Male,6,1,9,17,Basic,Quarterly,458,1,1
58727,50,Female,30,4,5,22,Premium,Quarterly,929,24,1
58728,18,Female,23,29,8,21,Premium,Monthly,169,11,1
58729,21,Male,33,12,10,24,Standard,Quarterly,341,6,1
58730,59,Male,34,17,9,23,Premium,Quarterly,329,21,1
58731,18,Female,10,6,4,25,Basic,Annual,252,8,1
58732,19,Male,38,30,6,16,Premium,Quarterly,328,7,1
58733,43,Female,5,29,1,26,Standard,Monthly,209,7,1
58734,37,Female,22,20,8,23,Premium,Annual,296,6,1
58735,47,Male,26,14,6,20,Standard,Monthly,783,15,1
58736,44,Female,28,8,6,16,Standard,Annual,514,8,1
58737,52,Female,35,1,8,17,Premium,Monthly,144,24,1
58738,51,Female,30,27,4,28,Premium,Annual,176,25,1
58739,35,Female,40,7,9,21,Premium,Annual,703,7,1
58740,40,Male,58,20,10,25,Basic,Monthly,260,14,1
58741,59,Female,29,14,9,18,Standard,Quarterly,472,13,1
58742,25,Female,36,18,6,24,Premium,Annual,197,16,1
58743,18,Female,27,19,10,22,Basic,Annual,607,9,1
58744,51,Female,4,1,0,29,Premium,Monthly,843,22,1
58745,24,Male,58,16,5,22,Basic,Quarterly,407,27,1
58746,51,Female,44,30,1,23,Basic,Monthly,887,13,1
58747,36,Male,29,7,8,30,Premium,Monthly,413,5,1
58748,54,Male,48,2,9,29,Basic,Quarterly,757,7,1
58749,37,Female,17,6,10,27,Standard,Quarterly,397,17,1
58750,18,Female,56,26,9,16,Standard,Monthly,319,26,1
58751,35,Female,39,20,2,22,Standard,Annual,130,22,1
58752,60,Female,50,10,9,28,Standard,Quarterly,153,20,1
58753,59,Female,58,27,0,21,Premium,Quarterly,218,28,1
58754,51,Female,45,5,6,18,Basic,Annual,464,4,1
58755,64,Male,48,27,5,18,Premium,Annual,645,17,1
58756,46,Female,25,3,10,22,Basic,Annual,137,14,1
58757,58,Female,12,13,5,23,Basic,Quarterly,104,4,1
58758,64,Female,54,30,9,28,Standard,Quarterly,229,19,1
58759,22,Female,9,26,2,21,Standard,Monthly,609,4,1
58760,18,Male,41,3,7,22,Basic,Monthly,988,6,1
58761,29,Female,15,22,9,21,Premium,Quarterly,145,14,1
58762,64,Male,32,25,6,30,Basic,Monthly,847,30,1
58763,48,Female,24,25,10,16,Basic,Quarterly,133,4,1
58764,58,Male,59,18,9,27,Standard,Monthly,495,13,1
58765,65,Female,52,2,7,22,Standard,Quarterly,772,3,1
58766,19,Female,46,24,8,24,Standard,Monthly,690,10,1
58767,57,Female,13,4,6,13,Standard,Monthly,875,29,1
58768,49,Male,15,1,9,7,Basic,Annual,111,25,1
58769,60,Female,15,4,3,26,Standard,Monthly,176,30,1
58770,30,Female,25,12,10,19,Basic,Annual,719,28,1
58771,23,Female,33,5,7,19,Standard,Quarterly,118,20,1
58772,43,Female,42,3,7,29,Basic,Monthly,621,7,1
58773,51,Female,38,2,8,25,Premium,Monthly,395,12,1
58774,37,Male,24,15,8,26,Basic,Annual,139,4,1
58775,48,Male,57,29,10,22,Standard,Annual,408,27,1
58776,47,Female,60,1,5,23,Basic,Quarterly,248,27,1
58777,53,Male,9,5,8,3,Basic,Quarterly,817,23,1
58778,62,Female,45,2,7,17,Standard,Quarterly,359,28,1
58779,35,Male,40,18,10,29,Standard,Quarterly,583,16,1
58780,20,Male,33,30,6,19,Standard,Monthly,216,3,1
58781,51,Male,25,9,9,29,Premium,Quarterly,576,26,1
58782,26,Female,17,14,3,26,Premium,Quarterly,307,28,1
58783,48,Male,14,1,6,7,Premium,Annual,176,6,1
58784,57,Male,45,27,8,30,Basic,Monthly,310,6,1
58785,58,Female,19,1,7,17,Premium,Monthly,713,28,1
58786,19,Female,39,14,9,25,Standard,Annual,450,7,1
58787,52,Male,29,25,10,16,Standard,Quarterly,635,17,1
58788,35,Male,59,7,8,22,Premium,Annual,601,27,1
58789,35,Female,34,4,2,26,Basic,Quarterly,118,17,1
58790,43,Female,20,30,5,21,Basic,Quarterly,410,16,1
58791,53,Male,57,3,9,3,Standard,Monthly,358,23,1
58792,49,Female,19,5,0,22,Basic,Quarterly,308,26,1
58793,39,Female,54,30,7,21,Premium,Annual,156,2,1
58794,59,Female,3,4,5,12,Premium,Monthly,356,15,1
58795,62,Male,11,1,1,20,Basic,Annual,475,20,1
58796,32,Male,24,27,5,30,Standard,Annual,123,11,1
58797,29,Female,51,21,0,21,Premium,Monthly,544,23,1
58798,39,Male,30,3,7,26,Premium,Quarterly,424,19,1
58799,56,Female,45,17,10,19,Premium,Quarterly,829,30,1
58800,55,Female,37,21,0,24,Basic,Monthly,226,21,1
58801,56,Female,12,18,1,21,Basic,Monthly,773,21,1
58802,31,Female,26,1,8,20,Standard,Monthly,669,4,1
58803,33,Female,45,6,6,20,Basic,Quarterly,897,10,1
58804,33,Female,2,5,1,24,Standard,Annual,449,16,1
58805,56,Female,16,14,6,25,Basic,Annual,143,14,1
58806,20,Female,6,26,0,22,Premium,Quarterly,132,13,1
58807,57,Female,46,3,9,4,Premium,Quarterly,660,11,1
58808,50,Male,38,27,9,19,Basic,Quarterly,787,8,1
58809,32,Female,5,1,0,18,Basic,Quarterly,815,4,1
58810,45,Female,48,27,9,25,Premium,Annual,449,12,1
58811,20,Female,36,20,6,19,Basic,Annual,885,25,1
58812,28,Female,32,1,9,16,Basic,Monthly,532,11,1
58813,46,Female,32,26,6,21,Standard,Quarterly,951,6,1
58814,58,Female,51,27,6,26,Premium,Monthly,549,7,1
58815,55,Female,12,30,9,30,Basic,Monthly,374,25,1
58816,42,Female,32,5,7,23,Standard,Annual,360,5,1
58817,28,Female,59,23,7,20,Standard,Annual,652,3,1
58818,63,Female,42,4,8,0,Standard,Monthly,951,13,1
58819,25,Female,57,4,0,23,Basic,Annual,103,3,1
58820,58,Female,60,19,8,18,Basic,Annual,495,24,1
58821,23,Female,45,6,6,22,Premium,Monthly,855,16,1
58822,21,Female,43,17,7,16,Premium,Quarterly,702,3,1
58823,30,Male,52,16,9,17,Basic,Monthly,941,21,1
58824,19,Female,45,1,8,23,Premium,Monthly,419,17,1
58825,56,Female,14,2,5,11,Premium,Annual,216,11,1
58826,44,Female,25,6,5,28,Standard,Quarterly,702,5,1
58827,19,Male,27,2,6,17,Standard,Quarterly,629,25,1
58828,32,Female,39,22,7,29,Basic,Quarterly,407,26,1
58829,51,Male,54,5,8,7,Basic,Monthly,159,29,1
58830,37,Female,10,23,9,22,Basic,Monthly,812,7,1
58831,57,Male,55,22,6,25,Basic,Annual,948,19,1
58832,53,Female,1,12,2,30,Standard,Annual,246,2,1
58833,65,Female,14,20,10,21,Standard,Monthly,363,20,1
58834,34,Female,60,25,8,20,Standard,Monthly,679,23,1
58835,51,Male,38,18,8,21,Standard,Annual,762,15,1
58836,63,Male,38,24,8,18,Premium,Monthly,211,5,1
58837,63,Female,33,23,4,29,Premium,Monthly,735,3,1
58838,31,Female,55,28,7,16,Standard,Annual,870,22,1
58839,35,Female,59,12,8,18,Standard,Quarterly,989,17,1
